ID,Land_Cover_Type,Land_Cover_QC
SLD00991,2.0,0.0
SLD00992,2.0,0.0
SLD00993,2.0,0.0
SLD00994,8.0,0.0
SLD00995,8.0,0.0
SLD00996,8.0,0.0
SLD00997,8.0,0.0
SLD00998,8.0,0.0
SLD00999,2.0,0.0
SLD01000,2.0,0.0
SLD01001,8.0,0.0
SLD01002,2.0,0.0
SLD01003,8.0,0.0
SLD01004,2.0,0.0
SLD01005,8.0,0.0
SLD01006,2.0,0.0
SLD01007,8.0,0.0
SLD01008,2.0,0.0
SLD01009,2.0,0.0
SLD01010,2.0,0.0
SLD01011,8.0,0.0
SLD01012,8.0,0.0
SLD01013,8.0,0.0
SLD01014,8.0,0.0
SLD01015,8.0,0.0
SLD01016,8.0,0.0
SLD01017,8.0,0.0
SLD01018,8.0,0.0
SLD01019,8.0,0.0
SLD01020,8.0,0.0
SLD01021,8.0,0.0
SLD01022,8.0,0.0
SLD01023,8.0,0.0
SLD01024,8.0,0.0
SLD01025,8.0,0.0
SLD01026,8.0,0.0
SLD01027,8.0,0.0
SLD01028,8.0,0.0
SLD01029,8.0,0.0
SLD01030,8.0,0.0
SLD01031,8.0,0.0
SLD01032,8.0,0.0
SLD01033,8.0,0.0
SLD01034,8.0,0.0
SLD01035,8.0,0.0
SLD01036,8.0,0.0
SLD01037,8.0,0.0
SLD01038,8.0,0.0
SLD01039,8.0,0.0
SLD01040,8.0,0.0
SLD01041,8.0,0.0
SLD01042,8.0,0.0
SLD01043,8.0,0.0
SLD01044,2.0,0.0
SLD01045,8.0,0.0
SLD01046,2.0,0.0
SLD01047,2.0,0.0
SLD01048,2.0,0.0
SLD01049,8.0,0.0
SLD01050,8.0,0.0
SLD01051,2.0,0.0
SLD01052,2.0,0.0
SLD01053,8.0,0.0
SLD01054,2.0,0.0
SLD01055,8.0,0.0
SLD01056,8.0,0.0
SLD01057,8.0,0.0
SLD01058,8.0,0.0
SLD01059,8.0,0.0
SLD01060,8.0,0.0
SLD01061,8.0,0.0
SLD01062,2.0,0.0
SLD01063,8.0,0.0
SLD01064,2.0,0.0
SLD01065,2.0,0.0
SLD01066,2.0,0.0
SLD01067,8.0,0.0
SLD01068,2.0,0.0
SLD01069,2.0,0.0
SLD01070,2.0,0.0
SLD01071,8.0,0.0
SLD01072,8.0,0.0
SLD01073,8.0,0.0
SLD01074,2.0,0.0
SLD01075,8.0,0.0
SLD01076,2.0,0.0
SLD01077,8.0,0.0
SLD01078,2.0,0.0
SLD01079,8.0,0.0
SLD01080,8.0,0.0
SLD01081,2.0,0.0
SLD01082,2.0,0.0
SLD01083,8.0,0.0
SLD01084,8.0,0.0
SLD01085,8.0,0.0
SLD01086,8.0,0.0
SLD01087,8.0,0.0
SLD01088,8.0,0.0
SLD01089,8.0,0.0
SLD01090,8.0,0.0
SLD01091,8.0,0.0
SLD01092,8.0,0.0
SLD01093,8.0,0.0
SLD01094,8.0,0.0
SLD01095,8.0,0.0
SLD01096,8.0,0.0
SLD01097,8.0,0.0
SLD01098,8.0,0.0
SLD01099,8.0,0.0
SLD01100,8.0,0.0
SLD01101,8.0,0.0
SLD01102,8.0,0.0
SLD01103,8.0,0.0
SLD01104,8.0,0.0
SLD01105,8.0,0.0
SLD01106,8.0,0.0
SLD01107,8.0,0.0
SLD01108,8.0,0.0
SLD01109,8.0,0.0
SLD01110,8.0,0.0
SLD01111,8.0,0.0
SLD01112,8.0,0.0
SLD01113,8.0,0.0
SLD01114,8.0,0.0
SLD01115,8.0,0.0
SLD01116,8.0,0.0
SLD01117,8.0,0.0
SLD01118,8.0,0.0
SLD01119,8.0,0.0
SLD01120,2.0,0.0
SLD01121,8.0,0.0
SLD01122,8.0,0.0
SLD01123,8.0,0.0
SLD01124,2.0,0.0
SLD01125,2.0,0.0
SLD01126,8.0,0.0
SLD01127,2.0,0.0
SLD01128,8.0,0.0
SLD01129,8.0,0.0
SLD01130,8.0,0.0
SLD01131,8.0,0.0
SLD01132,8.0,0.0
SLD01133,2.0,0.0
SLD01134,8.0,0.0
SLD01135,8.0,0.0
SLD01136,8.0,0.0
SLD01137,2.0,0.0
SLD01138,8.0,0.0
SLD01139,8.0,0.0
SLD01140,8.0,0.0
SLD01141,8.0,0.0
SLD01142,8.0,0.0
SLD01143,8.0,0.0
SLD01144,8.0,0.0
SLD01145,8.0,0.0
SLD01146,2.0,0.0
SLD01147,8.0,0.0
SLD01148,2.0,0.0
SLD01149,8.0,0.0
SLD01150,8.0,0.0
SLD01151,8.0,0.0
SLD01152,8.0,0.0
SLD01153,2.0,0.0
SLD01154,8.0,0.0
SLD01155,8.0,0.0
SLD01156,8.0,0.0
SLD01157,2.0,0.0
SLD01158,2.0,0.0
SLD01159,8.0,0.0
SLD01160,8.0,0.0
SLD01161,8.0,0.0
SLD01162,8.0,0.0
SLD01163,2.0,0.0
SLD01164,2.0,0.0
SLD01165,8.0,0.0
SLD01166,13.0,9.0
SLD01167,8.0,0.0
SLD01168,8.0,0.0
SLD01169,8.0,0.0
SLD01170,8.0,0.0
SLD01171,8.0,0.0
SLD01172,8.0,0.0
SLD01173,8.0,0.0
SLD01174,8.0,0.0
SLD01175,8.0,0.0
SLD01176,8.0,0.0
SLD01177,2.0,0.0
SLD01178,8.0,0.0
SLD01179,8.0,0.0
SLD01180,8.0,0.0
SLD01181,8.0,0.0
SLD01182,8.0,0.0
SLD01183,8.0,0.0
SLD01184,2.0,0.0
SLD01185,2.0,0.0
SLD01186,8.0,0.0
SLD01187,8.0,0.0
SLD01188,8.0,0.0
SLD01189,8.0,0.0
SLD01190,8.0,0.0
SLD01191,8.0,0.0
SLD01192,2.0,0.0
SLD01193,8.0,0.0
SLD01194,8.0,0.0
SLD01195,2.0,0.0
SLD01196,8.0,0.0
SLD01197,8.0,0.0
SLD01198,2.0,0.0
SLD01199,2.0,0.0
SLD01200,8.0,0.0
SLD01201,2.0,0.0
SLD01202,8.0,0.0
SLD01203,8.0,0.0
SLD01204,8.0,0.0
SLD01205,8.0,0.0
SLD01206,8.0,0.0
SLD01207,8.0,0.0
SLD01208,8.0,0.0
SLD01209,8.0,0.0
SLD01210,8.0,0.0
SLD01211,8.0,0.0
SLD01212,8.0,0.0
SLD01213,8.0,0.0
SLD01214,8.0,0.0
SLD01215,8.0,0.0
SLD01216,8.0,0.0
SLD01217,8.0,0.0
SLD01218,8.0,0.0
SLD01219,8.0,0.0
SLD01220,8.0,0.0
SLD01221,2.0,0.0
SLD01222,2.0,0.0
SLD01223,8.0,0.0
SLD01224,8.0,0.0
SLD01225,8.0,0.0
SLD01226,8.0,0.0
SLD01227,2.0,0.0
SLD01228,2.0,0.0
SLD01229,8.0,0.0
SLD01230,8.0,0.0
SLD01231,8.0,0.0
SLD01232,8.0,0.0
SLD01233,8.0,0.0
SLD01234,8.0,0.0
SLD01235,8.0,0.0
SLD01236,8.0,0.0
SLD01237,8.0,0.0
SLD01238,8.0,0.0
SLD01239,8.0,0.0
SLD01240,8.0,0.0
SLD01241,8.0,0.0
SLD01242,8.0,0.0
SLD01243,8.0,0.0
SLD01244,8.0,0.0
SLD01245,2.0,0.0
SLD01246,8.0,0.0
SLD01247,8.0,0.0
SLD01248,8.0,0.0
SLD01249,2.0,0.0
SLD01250,14.0,0.0
SLD01251,9.0,0.0
SLD01252,9.0,0.0
SLD01253,9.0,0.0
SLD01254,9.0,0.0
SLD01255,8.0,0.0
SLD01256,8.0,0.0
SLD01257,8.0,0.0
SLD01258,8.0,0.0
SLD01259,2.0,0.0
SLD01260,8.0,0.0
SLD01261,8.0,0.0
SLD01262,8.0,0.0
SLD01263,8.0,0.0
SLD01264,8.0,0.0
SLD01265,8.0,0.0
SLD01266,8.0,0.0
SLD01267,8.0,0.0
SLD01268,8.0,0.0
SLD01269,8.0,0.0
SLD01270,8.0,0.0
SLD01271,8.0,0.0
SLD01272,8.0,0.0
SLD01273,8.0,0.0
SLD01274,8.0,0.0
SLD01275,8.0,0.0
SLD01276,8.0,0.0
SLD01277,8.0,0.0
SLD01278,2.0,0.0
SLD01279,2.0,0.0
SLD01280,8.0,0.0
SLD01281,8.0,0.0
SLD01282,8.0,0.0
SLD01283,8.0,0.0
SLD01284,8.0,0.0
SLD01285,2.0,0.0
SLD01286,2.0,0.0
SLD01287,8.0,0.0
SLD01288,8.0,0.0
SLD01289,8.0,0.0
SLD01290,8.0,0.0
SLD01291,8.0,0.0
SLD01292,8.0,0.0
SLD01293,8.0,0.0
SLD01294,8.0,0.0
SLD01295,8.0,0.0
SLD01296,8.0,0.0
SLD01297,8.0,0.0
SLD01298,8.0,0.0
SLD01299,8.0,0.0
SLD01300,8.0,0.0
SLD01301,8.0,0.0
SLD01302,8.0,0.0
SLD01303,8.0,0.0
SLD01304,8.0,0.0
SLD01305,8.0,0.0
SLD01306,8.0,0.0
SLD01307,8.0,0.0
SLD01308,8.0,0.0
SLD01309,8.0,0.0
SLD01310,8.0,0.0
SLD01311,8.0,0.0
SLD01312,8.0,0.0
SLD01313,8.0,0.0
SLD01314,2.0,0.0
SLD01315,8.0,0.0
SLD01316,8.0,0.0
SLD01317,8.0,0.0
SLD01318,8.0,0.0
SLD01319,8.0,0.0
SLD01320,8.0,0.0
SLD01321,8.0,0.0
SLD01322,8.0,0.0
SLD01323,2.0,0.0
SLD01324,2.0,0.0
SLD01325,8.0,0.0
SLD01326,2.0,0.0
SLD01327,2.0,0.0
SLD01328,8.0,0.0
SLD01329,8.0,0.0
SLD01330,8.0,0.0
SLD01331,8.0,0.0
SLD01332,8.0,0.0
SLD01333,8.0,0.0
SLD01334,8.0,0.0
SLD01335,8.0,0.0
SLD01336,8.0,0.0
SLD01337,8.0,0.0
SLD01338,8.0,0.0
SLD01339,8.0,0.0
SLD01340,8.0,0.0
SLD01341,8.0,0.0
SLD01342,8.0,0.0
SLD01343,8.0,0.0
SLD01344,8.0,0.0
SLD01345,8.0,0.0
SLD01346,8.0,0.0
SLD01347,8.0,0.0
SLD01348,8.0,0.0
SLD01349,8.0,0.0
SLD01350,8.0,0.0
SLD01351,8.0,0.0
SLD01352,8.0,0.0
SLD01353,2.0,0.0
SLD01354,8.0,0.0
SLD01355,2.0,0.0
SLD01356,2.0,0.0
SLD01357,8.0,0.0
SLD01358,8.0,0.0
SLD01359,2.0,0.0
SLD01360,2.0,0.0
SLD01361,8.0,0.0
SLD01362,14.0,0.0
SLD01363,2.0,0.0
SLD01364,2.0,0.0
SLD01365,14.0,0.0
SLD01366,2.0,0.0
SLD01367,2.0,0.0
SLD01368,8.0,0.0
SLD01369,8.0,0.0
SLD01370,8.0,0.0
SLD01371,8.0,0.0
SLD01372,8.0,0.0
SLD01373,8.0,0.0
SLD01374,8.0,0.0
SLD01375,8.0,0.0
SLD01376,2.0,0.0
SLD01377,2.0,0.0
SLD01378,2.0,0.0
SLD01379,2.0,0.0
SLD01380,2.0,0.0
SLD01381,8.0,0.0
SLD01382,8.0,0.0
SLD01383,8.0,0.0
SLD01384,8.0,0.0
SLD01385,2.0,0.0
SLD01386,10.0,0.0
SLD01387,8.0,0.0
SLD01388,10.0,0.0
SLD01389,8.0,0.0
SLD01390,8.0,0.0
SLD01391,8.0,0.0
SLD01392,10.0,0.0
SLD01393,10.0,0.0
SLD01394,8.0,0.0
SLD01395,8.0,0.0
SLD01396,8.0,0.0
SLD01397,8.0,0.0
SLD01398,8.0,0.0
SLD01399,2.0,0.0
SLD01400,8.0,0.0
SLD01401,8.0,0.0
SLD01402,8.0,0.0
SLD01403,8.0,0.0
SLD01404,8.0,0.0
SLD01405,8.0,0.0
SLD01406,8.0,0.0
SLD01407,2.0,0.0
SLD01408,8.0,0.0
SLD01409,8.0,0.0
SLD01410,2.0,0.0
SLD01411,2.0,0.0
SLD01412,8.0,0.0
SLD01413,8.0,0.0
SLD01414,8.0,0.0
SLD01415,8.0,0.0
SLD01416,2.0,0.0
SLD01417,8.0,0.0
SLD01418,8.0,0.0
SLD01419,14.0,0.0
SLD01420,8.0,0.0
SLD01421,2.0,0.0
SLD01422,2.0,0.0
SLD01423,14.0,0.0
SLD01424,2.0,0.0
SLD01425,8.0,0.0
SLD01426,8.0,0.0
SLD01427,14.0,0.0
SLD01428,2.0,0.0
SLD01429,8.0,0.0
SLD01430,9.0,0.0
SLD01431,14.0,0.0
SLD01432,2.0,0.0
SLD01433,2.0,0.0
SLD01434,2.0,0.0
SLD01435,2.0,0.0
SLD01436,8.0,0.0
SLD01437,8.0,0.0
SLD01438,8.0,0.0
SLD01439,8.0,0.0
SLD01440,8.0,0.0
SLD01441,2.0,0.0
SLD01442,2.0,0.0
SLD01443,2.0,0.0
SLD01444,2.0,0.0
SLD01445,2.0,0.0
SLD01446,2.0,0.0
SLD01447,2.0,0.0
SLD01448,2.0,0.0
SLD01449,8.0,0.0
SLD01450,8.0,0.0
SLD01451,8.0,0.0
SLD01452,8.0,0.0
SLD01453,8.0,0.0
SLD01454,8.0,0.0
SLD01455,8.0,0.0
SLD01456,8.0,0.0
SLD01457,8.0,0.0
SLD01458,14.0,0.0
SLD01459,14.0,0.0
SLD01460,2.0,0.0
SLD01461,8.0,0.0
SLD01462,2.0,0.0
SLD01463,2.0,0.0
SLD01464,8.0,0.0
SLD01465,8.0,0.0
SLD01466,2.0,0.0
SLD01467,12.0,0.0
SLD01468,12.0,0.0
SLD01469,2.0,0.0
SLD01470,12.0,0.0
SLD01471,12.0,0.0
SLD01472,8.0,0.0
SLD01473,12.0,0.0
SLD01474,8.0,0.0
SLD01475,12.0,0.0
SLD01476,8.0,0.0
SLD01477,12.0,0.0
SLD01478,9.0,0.0
SLD01479,12.0,0.0
SLD01480,2.0,0.0
SLD01481,12.0,0.0
SLD01482,12.0,0.0
SLD01483,2.0,0.0
SLD01484,8.0,0.0
SLD01485,8.0,0.0
SLD01486,12.0,0.0
SLD01487,12.0,0.0
SLD01488,12.0,0.0
SLD01489,12.0,0.0
SLD01490,8.0,0.0
SLD01491,8.0,0.0
SLD01492,8.0,0.0
SLD01493,12.0,0.0
SLD01494,2.0,0.0
SLD01495,8.0,0.0
SLD01496,8.0,0.0
SLD01497,8.0,0.0
SLD01498,8.0,0.0
SLD01499,2.0,0.0
SLD01500,8.0,0.0
SLD01501,2.0,0.0
SLD01502,8.0,0.0
SLD01503,8.0,0.0
SLD01504,8.0,0.0
SLD01505,8.0,0.0
SLD01506,8.0,0.0
SLD01507,8.0,0.0
SLD01508,8.0,0.0
SLD01509,8.0,0.0
SLD01510,8.0,0.0
SLD01511,2.0,0.0
SLD01512,8.0,0.0
SLD01513,8.0,0.0
SLD01514,8.0,0.0
SLD01515,9.0,0.0
SLD01516,9.0,0.0
SLD01517,9.0,0.0
SLD01518,9.0,0.0
SLD01519,2.0,0.0
SLD01520,2.0,0.0
SLD01521,2.0,0.0
SLD01522,8.0,0.0
SLD01523,8.0,0.0
SLD01524,8.0,0.0
SLD01525,2.0,0.0
SLD01526,2.0,0.0
SLD01527,2.0,0.0
SLD01528,2.0,0.0
SLD01529,2.0,0.0
SLD01530,2.0,0.0
SLD01531,2.0,0.0
SLD01532,8.0,0.0
SLD01533,2.0,0.0
SLD01534,8.0,0.0
SLD01535,8.0,0.0
SLD01536,8.0,0.0
SLD01537,8.0,0.0
SLD01538,8.0,0.0
SLD01539,8.0,0.0
SLD01540,2.0,0.0
SLD01541,2.0,0.0
SLD01542,2.0,0.0
SLD01543,2.0,0.0
SLD01544,8.0,0.0
SLD01545,8.0,0.0
SLD01546,8.0,0.0
SLD01547,8.0,0.0
SLD01548,8.0,0.0
SLD01549,8.0,0.0
SLD01550,8.0,0.0
SLD01551,2.0,0.0
SLD01552,2.0,0.0
SLD01553,8.0,0.0
SLD01554,8.0,0.0
SLD01555,8.0,0.0
SLD01556,8.0,0.0
SLD01557,8.0,0.0
SLD01558,8.0,0.0
SLD01559,8.0,0.0
SLD01560,8.0,0.0
SLD01561,8.0,0.0
SLD01562,8.0,0.0
SLD01563,8.0,0.0
SLD01564,8.0,0.0
SLD01565,8.0,0.0
SLD01566,8.0,0.0
SLD01567,8.0,0.0
SLD01568,8.0,0.0
SLD01569,8.0,0.0
SLD01570,8.0,0.0
SLD01571,8.0,0.0
SLD01572,2.0,0.0
SLD01573,8.0,0.0
SLD01574,8.0,0.0
SLD01575,8.0,0.0
SLD01576,8.0,0.0
SLD01577,9.0,0.0
SLD01578,9.0,0.0
SLD01579,8.0,0.0
SLD01580,8.0,0.0
SLD01581,8.0,0.0
SLD01582,8.0,0.0
SLD01583,8.0,0.0
SLD01584,8.0,0.0
SLD01585,8.0,0.0
SLD01586,8.0,0.0
SLD01587,8.0,0.0
SLD01588,8.0,0.0
SLD01589,8.0,0.0
SLD01590,8.0,0.0
SLD01591,8.0,0.0
SLD01592,8.0,0.0
SLD01593,8.0,0.0
SLD01594,8.0,0.0
SLD01595,8.0,0.0
SLD01596,8.0,0.0
SLD01597,8.0,0.0
SLD01598,8.0,0.0
SLD01599,8.0,0.0
SLD01600,8.0,0.0
SLD01601,8.0,0.0
SLD01602,8.0,0.0
SLD01603,2.0,0.0
SLD01604,2.0,0.0
SLD01605,2.0,0.0
SLD01606,8.0,0.0
SLD01607,8.0,0.0
SLD01608,8.0,0.0
SLD01609,8.0,0.0
SLD01610,8.0,0.0
SLD01611,8.0,0.0
SLD01612,8.0,0.0
SLD01613,8.0,0.0
SLD01614,2.0,0.0
SLD01615,2.0,0.0
SLD01616,8.0,0.0
SLD01617,8.0,0.0
SLD01618,2.0,0.0
SLD01619,8.0,0.0
SLD01620,8.0,0.0
SLD01621,8.0,0.0
SLD01622,8.0,0.0
SLD01623,8.0,0.0
SLD01624,8.0,0.0
SLD01625,8.0,0.0
SLD01626,2.0,0.0
SLD01627,2.0,0.0
SLD01628,8.0,0.0
SLD01629,8.0,0.0
SLD01630,8.0,0.0
SLD01631,8.0,0.0
SLD01632,8.0,0.0
SLD01633,8.0,0.0
SLD01634,8.0,0.0
SLD01635,8.0,0.0
SLD01636,8.0,0.0
SLD01637,8.0,0.0
SLD01638,8.0,0.0
SLD01639,8.0,0.0
SLD01640,8.0,0.0
SLD01641,8.0,0.0
SLD01642,8.0,0.0
SLD01643,8.0,0.0
SLD01644,8.0,0.0
SLD01645,8.0,0.0
SLD01646,2.0,0.0
SLD01647,8.0,0.0
SLD01648,2.0,0.0
SLD01649,8.0,0.0
SLD01650,8.0,0.0
SLD01651,8.0,0.0
SLD01652,2.0,0.0
SLD01653,2.0,0.0
SLD01654,8.0,0.0
SLD01655,8.0,0.0
SLD01656,8.0,0.0
SLD01657,8.0,0.0
SLD01658,8.0,0.0
SLD01659,8.0,0.0
SLD01660,2.0,0.0
SLD01661,2.0,0.0
SLD01662,8.0,0.0
SLD01663,8.0,0.0
SLD01664,8.0,0.0
SLD01665,8.0,0.0
SLD01666,8.0,0.0
SLD01667,8.0,0.0
SLD01668,8.0,0.0
SLD01669,9.0,0.0
SLD01670,9.0,0.0
SLD01671,9.0,0.0
SLD01672,9.0,0.0
SLD01673,9.0,0.0
SLD01674,9.0,0.0
SLD01675,8.0,0.0
SLD01676,8.0,0.0
SLD01677,8.0,0.0
SLD01678,8.0,0.0
SLD01679,9.0,0.0
SLD01680,9.0,0.0
SLD01681,9.0,0.0
SLD01682,9.0,0.0
SLD01683,2.0,0.0
SLD01684,2.0,0.0
SLD01685,8.0,0.0
SLD01686,8.0,0.0
SLD01687,8.0,0.0
SLD01688,8.0,0.0
SLD01689,9.0,0.0
SLD01690,9.0,0.0
SLD01691,9.0,0.0
SLD01692,9.0,0.0
SLD01693,2.0,0.0
SLD01694,2.0,0.0
SLD01695,9.0,0.0
SLD01696,8.0,0.0
SLD01697,8.0,0.0
SLD01698,9.0,0.0
SLD01699,9.0,0.0
SLD01700,9.0,0.0
SLD01701,8.0,0.0
SLD01702,8.0,0.0
SLD01703,2.0,0.0
SLD01704,8.0,0.0
SLD01705,8.0,0.0
SLD01706,8.0,0.0
SLD01707,8.0,0.0
SLD01708,8.0,0.0
SLD01709,8.0,0.0
SLD01710,8.0,0.0
SLD01711,8.0,0.0
SLD01712,8.0,0.0
SLD01713,8.0,0.0
SLD01714,8.0,0.0
SLD01715,9.0,0.0
SLD01716,9.0,0.0
SLD01717,9.0,0.0
SLD01718,9.0,0.0
SLD01719,9.0,0.0
SLD01720,9.0,0.0
SLD01721,9.0,0.0
SLD01722,8.0,0.0
SLD01723,8.0,0.0
SLD01724,2.0,0.0
SLD01725,8.0,0.0
SLD01726,8.0,0.0
SLD01727,8.0,0.0
SLD01728,8.0,0.0
SLD01729,8.0,0.0
SLD01730,8.0,0.0
SLD01731,8.0,0.0
SLD01732,8.0,0.0
SLD01733,8.0,0.0
SLD01734,8.0,0.0
SLD01735,8.0,0.0
SLD01736,8.0,0.0
SLD01737,8.0,0.0
SLD01738,8.0,0.0
SLD01739,2.0,0.0
SLD01740,2.0,0.0
SLD01741,2.0,0.0
SLD01742,8.0,0.0
SLD01743,8.0,0.0
SLD01744,8.0,0.0
SLD01745,2.0,0.0
SLD01746,8.0,0.0
SLD01747,8.0,0.0
SLD01748,8.0,0.0
SLD01749,8.0,0.0
SLD01750,8.0,0.0
SLD01751,8.0,0.0
SLD01752,8.0,0.0
SLD01753,8.0,0.0
SLD01754,8.0,0.0
SLD01755,8.0,0.0
SLD01756,8.0,2.0
SLD01757,8.0,2.0
SLD01758,8.0,2.0
SLD01759,8.0,2.0
SLD01760,8.0,2.0
SLD01761,8.0,2.0
SLD01762,8.0,0.0
SLD01763,8.0,0.0
SLD01764,8.0,0.0
SLD01765,8.0,0.0
SLD01766,8.0,0.0
SLD01767,8.0,0.0
SLD01768,8.0,0.0
SLD01769,8.0,0.0
SLD01770,8.0,0.0
SLD01771,8.0,0.0
SLD01772,8.0,0.0
SLD01773,8.0,0.0
SLD01774,2.0,0.0
SLD01775,2.0,0.0
SLD01776,2.0,0.0
SLD01777,2.0,0.0
SLD01778,2.0,0.0
SLD01779,8.0,0.0
SLD01780,8.0,0.0
SLD01781,8.0,0.0
SLD01782,8.0,0.0
SLD01783,8.0,0.0
SLD01784,8.0,0.0
SLD01785,8.0,0.0
SLD01786,8.0,0.0
SLD01787,8.0,0.0
SLD01788,8.0,0.0
SLD01789,8.0,0.0
SLD01790,8.0,0.0
SLD01791,8.0,0.0
SLD01792,8.0,0.0
SLD01793,8.0,0.0
SLD01794,8.0,0.0
SLD01795,8.0,0.0
SLD01796,8.0,0.0
SLD01797,8.0,0.0
SLD01798,2.0,0.0
SLD01799,8.0,0.0
SLD01800,8.0,0.0
SLD01801,2.0,0.0
SLD01802,2.0,0.0
SLD01803,8.0,0.0
SLD01804,8.0,0.0
SLD01805,8.0,0.0
SLD01806,2.0,0.0
SLD01807,8.0,0.0
SLD01808,2.0,0.0
SLD01809,8.0,0.0
SLD01810,8.0,0.0
SLD01811,8.0,0.0
SLD01812,8.0,0.0
SLD01813,8.0,0.0
SLD01814,8.0,0.0
SLD01815,8.0,0.0
SLD01816,8.0,0.0
SLD01817,8.0,0.0
SLD01818,8.0,0.0
SLD01819,2.0,0.0
SLD01820,8.0,0.0
SLD01821,8.0,0.0
SLD01822,8.0,0.0
SLD01823,2.0,0.0
SLD01824,2.0,0.0
SLD01825,8.0,0.0
SLD01826,8.0,0.0
SLD01827,2.0,0.0
SLD01828,8.0,0.0
SLD01829,8.0,0.0
SLD01830,8.0,0.0
SLD01831,8.0,0.0
SLD01832,8.0,0.0
SLD01833,8.0,0.0
SLD01834,8.0,0.0
SLD01835,8.0,0.0
SLD01836,8.0,0.0
SLD01837,8.0,0.0
SLD01838,8.0,0.0
SLD01839,8.0,0.0
SLD01840,8.0,0.0
SLD01841,2.0,0.0
SLD01842,2.0,0.0
SLD01843,2.0,0.0
SLD01844,8.0,0.0
SLD01845,8.0,0.0
SLD01846,8.0,0.0
SLD01847,9.0,0.0
SLD01848,8.0,0.0
SLD01849,8.0,0.0
SLD01850,8.0,0.0
SLD01851,8.0,0.0
SLD01852,2.0,0.0
SLD01853,2.0,0.0
SLD01854,2.0,0.0
SLD01855,2.0,0.0
SLD01856,8.0,0.0
SLD01857,8.0,0.0
SLD01858,8.0,0.0
SLD01859,2.0,0.0
SLD01860,2.0,0.0
SLD01861,8.0,0.0
SLD01862,8.0,0.0
SLD01863,8.0,0.0
SLD01864,8.0,0.0
SLD01865,8.0,0.0
SLD01866,8.0,0.0
SLD01867,8.0,0.0
SLD01868,8.0,0.0
SLD01869,8.0,0.0
SLD01870,8.0,0.0
SLD01871,8.0,0.0
SLD01872,8.0,0.0
SLD01873,2.0,0.0
SLD01874,2.0,0.0
SLD01875,9.0,0.0
SLD01876,9.0,0.0
SLD01877,9.0,0.0
SLD01878,8.0,0.0
SLD01879,8.0,0.0
SLD01880,8.0,0.0
SLD01881,2.0,0.0
SLD01882,2.0,0.0
SLD01883,2.0,0.0
SLD01884,2.0,0.0
SLD01885,2.0,0.0
SLD01886,2.0,0.0
SLD01887,8.0,0.0
SLD01888,8.0,0.0
SLD01889,8.0,0.0
SLD01890,8.0,0.0
SLD01891,8.0,0.0
SLD01892,8.0,0.0
SLD01893,8.0,0.0
SLD01894,8.0,0.0
SLD01895,9.0,0.0
SLD01896,8.0,0.0
SLD01897,2.0,0.0
SLD01898,2.0,0.0
SLD01899,2.0,0.0
SLD01900,2.0,0.0
SLD01901,2.0,0.0
SLD01902,2.0,0.0
SLD01903,8.0,0.0
SLD01904,8.0,0.0
SLD01905,2.0,0.0
SLD01906,8.0,0.0
SLD01907,8.0,0.0
SLD01908,2.0,0.0
SLD01909,9.0,0.0
SLD01910,2.0,0.0
SLD01911,2.0,0.0
SLD01912,8.0,0.0
SLD01913,2.0,0.0
SLD01914,2.0,0.0
SLD01915,8.0,0.0
SLD01916,8.0,0.0
SLD01917,8.0,0.0
SLD01918,8.0,0.0
SLD01919,8.0,0.0
SLD01920,2.0,0.0
SLD01921,2.0,0.0
SLD01922,8.0,0.0
SLD01923,8.0,0.0
SLD01924,2.0,0.0
SLD01925,8.0,0.0
SLD01926,8.0,0.0
SLD01927,8.0,0.0
SLD01928,2.0,0.0
SLD01929,2.0,0.0
SLD01930,2.0,0.0
SLD01931,2.0,0.0
SLD01932,8.0,0.0
SLD01933,2.0,0.0
SLD01934,2.0,0.0
SLD01935,8.0,0.0
SLD01936,8.0,0.0
SLD01937,2.0,0.0
SLD01938,2.0,0.0
SLD01939,2.0,0.0
SLD01940,8.0,0.0
SLD01941,2.0,0.0
SLD01942,8.0,0.0
SLD01943,2.0,0.0
SLD01944,2.0,0.0
SLD01945,2.0,0.0
SLD01946,8.0,0.0
SLD01947,8.0,0.0
SLD01948,8.0,0.0
SLD01949,8.0,0.0
SLD01950,10.0,0.0
SLD01951,2.0,0.0
SLD01952,2.0,0.0
SLD01953,8.0,0.0
SLD01954,8.0,0.0
SLD01955,8.0,0.0
SLD01956,8.0,0.0
SLD01957,8.0,0.0
SLD01958,8.0,0.0
SLD01959,8.0,0.0
SLD01960,2.0,0.0
SLD01961,8.0,0.0
SLD01962,2.0,0.0
SLD01963,2.0,0.0
SLD01964,10.0,0.0
SLD01965,8.0,0.0
SLD01966,8.0,0.0
SLD01967,8.0,0.0
SLD01968,9.0,0.0
SLD01969,8.0,0.0
SLD01970,9.0,0.0
SLD01971,8.0,0.0
SLD01972,2.0,0.0
SLD01973,8.0,0.0
SLD01974,2.0,0.0
SLD01975,2.0,0.0
SLD01976,9.0,0.0
SLD01977,9.0,0.0
SLD01978,10.0,0.0
SLD01979,9.0,0.0
SLD01980,8.0,0.0
SLD01981,9.0,0.0
SLD01982,8.0,0.0
SLD01983,8.0,0.0
SLD01984,2.0,0.0
SLD01985,8.0,0.0
SLD01986,8.0,0.0
SLD01987,8.0,0.0
SLD01988,2.0,0.0
