ID,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_valid_observations,NDVI_range,Land_Cover_Type,Land_Cover_QC
SLD06214,0.5397125,0.1016091326276006,0.415,0.7716,16,0.3566,12.0,0.0
SLD06215,0.569088888888889,0.114848062745263,0.4307,0.765,18,0.3343,9.0,0.0
SLD06216,0.60024375,0.1021497199784055,0.4557,0.7783,16,0.3226,12.0,0.0
SLD06217,0.48281875,0.134434356812783,0.3256,0.7584,16,0.4327999999999999,12.0,0.0
SLD06218,0.60835,0.1314439703194229,0.4624,0.8444,16,0.382,9.0,0.0
SLD06219,0.5920263157894737,0.1067481815723614,0.4486,0.8059,19,0.3572999999999999,9.0,0.0
SLD06220,0.5163176470588235,0.1398728361552651,0.3461,0.7994,17,0.4533,12.0,0.0
SLD06221,0.5207333333333334,0.1523797616637652,0.3269,0.8108,18,0.4838999999999999,12.0,0.0
SLD06222,0.5811222222222222,0.1093493352708786,0.4324,0.7875,18,0.3550999999999999,12.0,0.0
SLD06223,0.5536117647058824,0.1274812529470163,0.3793,0.8105,17,0.4311999999999999,12.0,0.0
SLD06224,0.5592277777777778,0.1382809535842988,0.3998,0.7969,18,0.3971,12.0,0.0
SLD06225,0.647264705882353,0.1052505994114551,0.5018,0.8368,17,0.3349999999999999,9.0,0.0
SLD06226,0.647264705882353,0.1052505994114551,0.5018,0.8368,17,0.3349999999999999,9.0,0.0
SLD06227,0.5155117647058823,0.1141398751661362,0.363,0.7407,17,0.3777,12.0,0.0
SLD06228,0.5185470588235295,0.1386717892978194,0.3442,0.7655,17,0.4212999999999999,12.0,0.0
SLD06229,,,,,0,,17.0,4.0
SLD06230,0.6349388888888889,0.1077080975648801,0.4595,0.8287,18,0.3692,9.0,0.0
SLD06231,0.6349388888888889,0.1077080975648801,0.4595,0.8287,18,0.3692,9.0,0.0
SLD06232,0.69158125,0.144532119700086,0.4158,0.8889,16,0.4731,9.0,0.0
SLD06233,0.6271631578947369,0.1172942463802812,0.4155,0.8281,19,0.4125999999999999,9.0,0.0
SLD06234,0.5617555555555556,0.1517573652528823,0.3481,0.8333,18,0.4852,12.0,0.0
SLD06235,0.73424,0.1090669506050559,0.5559,0.8922,15,0.3363,9.0,0.0
SLD06236,0.576725,0.1534402619914343,0.3804,0.8333,16,0.4529,14.0,0.0
SLD06237,0.6157388888888888,0.121332504441254,0.4458,0.8727,18,0.4269,12.0,0.0
SLD06238,0.6320375,0.1118924416571557,0.5102,0.8477,16,0.3375,9.0,0.0
SLD06239,0.56920625,0.0977632546426996,0.4557,0.734,16,0.2783,9.0,0.0
SLD06240,0.6835058823529412,0.0935306264719492,0.5502,0.8358,17,0.2855999999999999,2.0,0.0
SLD06241,0.6159,0.1584183188586471,0.4089,0.8706,17,0.4617,9.0,0.0
SLD06242,0.5765294117647058,0.1167015357905899,0.4581,0.8122,17,0.3541,9.0,0.0
SLD06243,0.5990705882352941,0.1467199959306241,0.3887,0.8684,17,0.4796999999999999,9.0,0.0
SLD06244,0.5797529411764706,0.0986404906570259,0.4729,0.7669,17,0.294,9.0,0.0
SLD06245,0.6072666666666666,0.093022337307204,0.477,0.7815,15,0.3045,9.0,0.0
SLD06246,0.7117,0.0709213743051651,0.586,0.8277,16,0.2417,9.0,0.0
SLD06247,0.4730117647058823,0.1199159699662274,0.3474,0.7661,17,0.4187,12.0,0.0
SLD06248,0.5878941176470588,0.1130832020604089,0.4199,0.8257,17,0.4058,12.0,0.0
SLD06249,0.5878941176470588,0.1130832020604089,0.4199,0.8257,17,0.4058,12.0,0.0
SLD06250,0.7641882352941176,0.0614224295590884,0.6585,0.8884,17,0.2299,9.0,0.0
SLD06251,0.6222470588235295,0.1129451754040818,0.4678,0.8189,17,0.3510999999999999,9.0,0.0
SLD06252,0.6222470588235295,0.1129451754040818,0.4678,0.8189,17,0.3510999999999999,9.0,0.0
SLD06253,0.5699764705882353,0.103820473230306,0.4307,0.8072,17,0.3765,12.0,0.0
SLD06254,0.56221875,0.1074142400165514,0.3647,0.7091,16,0.3443999999999999,12.0,0.0
SLD06255,0.5899875,0.1383993683752446,0.453,0.9375,16,0.4845,9.0,0.0
SLD06256,0.69398125,0.104156454232723,0.5322,0.8469,16,0.3147,9.0,0.0
SLD06257,0.54325,0.1122113512659979,0.4012,0.8324,18,0.4312,10.0,0.0
SLD06258,0.54325,0.1122113512659979,0.4012,0.8324,18,0.4312,10.0,0.0
SLD06259,0.6480133333333333,0.1184238746842801,0.4943,0.8333,15,0.339,9.0,0.0
SLD06260,0.6258235294117647,0.0718618686214372,0.4736,0.7404,17,0.2667999999999999,14.0,0.0
SLD06261,0.712425,0.1228049808978989,0.5072,0.9079,16,0.4007,4.0,0.0
SLD06262,0.681625,0.1224515822682581,0.3143,0.8309,16,0.5166,2.0,0.0
SLD06263,0.511,0.1131277684744112,0.3829,0.7312,16,0.3482999999999999,10.0,0.0
SLD06264,0.666825,0.1381065313444661,0.4391,0.9228,16,0.4836999999999999,4.0,0.0
SLD06265,0.7452352941176471,0.1077815437654824,0.5338,0.9108,17,0.377,9.0,0.0
SLD06266,0.61465,0.0869091172815986,0.5268,0.8387,16,0.3118999999999999,9.0,0.0
SLD06267,0.5963277777777778,0.1522235654847464,0.3571,0.8966,18,0.5395,9.0,0.0
SLD06268,0.6103,0.1376098882105982,0.433,0.8959,16,0.4629,9.0,0.0
SLD06269,0.6124941176470589,0.094587231369965,0.4966,0.8154,17,0.3188,9.0,0.0
SLD06270,0.6067,0.0967807315533417,0.4833,0.7285,15,0.2452,9.0,0.0
SLD06271,0.631029411764706,0.1265843580616592,0.4608,0.8959,17,0.4351,9.0,0.0
SLD06272,0.6216176470588236,0.1291918594343995,0.4652,0.8918,17,0.4266,9.0,0.0
SLD06273,0.69114375,0.1010678252049912,0.5524,0.8757,16,0.3233,9.0,0.0
SLD06274,0.6563375,0.0892070466200213,0.4846,0.7696,16,0.285,9.0,0.0
SLD06275,0.5311555555555556,0.1225350572752055,0.3551,0.7684,18,0.4132999999999999,12.0,0.0
SLD06276,0.67305625,0.1009535468668634,0.5379,0.8757,16,0.3378,9.0,0.0
SLD06277,0.6974529411764706,0.095553336661044,0.5623,0.8473,17,0.285,9.0,0.0
SLD06278,0.7007631578947368,0.1116909387079976,0.5113,0.8341,19,0.3228,4.0,0.0
SLD06279,0.6495529411764707,0.1454772581782417,0.4985,0.9884,17,0.4898999999999999,9.0,0.0
SLD06280,0.6918294117647059,0.0963934889185071,0.5446,0.8473,17,0.3027000000000001,9.0,0.0
SLD06281,0.6474294117647058,0.1488972958313291,0.4387,0.8686,17,0.4299,12.0,0.0
SLD06282,0.81753125,0.0328183834407891,0.7372,0.8582,16,0.121,2.0,0.0
SLD06283,0.6052125,0.0769853048748049,0.49,0.7326,16,0.2426,14.0,0.0
SLD06284,0.6431625,0.085321094499934,0.483,0.7978,16,0.3147999999999999,14.0,0.0
SLD06285,0.5957555555555555,0.0928420240942026,0.4439,0.7378,18,0.2939,9.0,0.0
SLD06286,0.5957555555555555,0.0928420240942026,0.4439,0.7378,18,0.2939,9.0,0.0
SLD06287,0.65125,0.0864962195705685,0.527,0.8307,16,0.3036999999999999,9.0,0.0
SLD06288,0.5889,0.1145680474652509,0.4103,0.8257,17,0.4154,10.0,0.0
SLD06289,0.6778647058823529,0.101222637914997,0.5271,0.8278,17,0.3006999999999999,9.0,0.0
SLD06290,0.4806388888888889,0.1307684983602652,0.3261,0.7523,18,0.4261999999999999,12.0,0.0
SLD06291,0.4730705882352941,0.132517469436608,0.316,0.7523,17,0.4362999999999999,12.0,0.0
SLD06292,0.52188125,0.0749620812477882,0.4322,0.658,16,0.2258,10.0,0.0
SLD06293,0.4374277777777777,0.1516917765251613,0.279,0.7253,18,0.4462999999999999,12.0,0.0
SLD06294,0.7526470588235294,0.0691501637529429,0.6464,0.8819,17,0.2355,2.0,0.0
SLD06295,0.7526470588235294,0.0691501637529429,0.6464,0.8819,17,0.2355,2.0,0.0
SLD06296,0.4374277777777777,0.1516917765251613,0.279,0.7253,18,0.4462999999999999,12.0,0.0
SLD06297,0.4374277777777777,0.1516917765251613,0.279,0.7253,18,0.4462999999999999,12.0,0.0
SLD06298,0.5642705882352942,0.1447047112428698,0.3882,0.871,17,0.4828,12.0,0.0
SLD06299,0.4374277777777777,0.1516917765251613,0.279,0.7253,18,0.4462999999999999,12.0,0.0
SLD06300,0.7526470588235294,0.0691501637529429,0.6464,0.8819,17,0.2355,2.0,0.0
SLD06301,0.7526470588235294,0.0691501637529429,0.6464,0.8819,17,0.2355,2.0,0.0
SLD06302,0.6653800000000001,0.0778674716608748,0.5451,0.7922,15,0.2471,9.0,0.0
SLD06303,0.65998125,0.1064671042701297,0.4638,0.8171,16,0.3533,9.0,0.0
SLD06304,0.44745,0.1714301993094977,0.2497,0.7661,18,0.5164,12.0,0.0
SLD06305,0.44745,0.1714301993094977,0.2497,0.7661,18,0.5164,12.0,0.0
SLD06306,0.7428411764705882,0.0521501684899426,0.6161,0.8238,17,0.2077,9.0,0.0
SLD06307,0.7428411764705882,0.0521501684899426,0.6161,0.8238,17,0.2077,9.0,0.0
SLD06308,0.6454,0.1054627007524461,0.4872,0.8295,17,0.3423,12.0,0.0
SLD06309,0.4259,0.1623887818495731,0.2497,0.7462,18,0.4964999999999999,12.0,0.0
SLD06310,0.4071722222222222,0.1660464633966527,0.2423,0.7959,18,0.5536000000000001,12.0,0.0
SLD06311,0.4071722222222222,0.1660464633966527,0.2423,0.7959,18,0.5536000000000001,12.0,0.0
SLD06312,0.7460333333333333,0.049742661578894,0.6608,0.8162,15,0.1553999999999999,2.0,0.0
SLD06313,0.63806875,0.109370743917192,0.4328,0.8105,16,0.3777,9.0,0.0
SLD06314,0.5108722222222223,0.1737287365086412,0.2963,0.8805,18,0.5841999999999999,12.0,0.0
SLD06315,0.5108722222222223,0.1737287365086412,0.2963,0.8805,18,0.5841999999999999,12.0,0.0
SLD06316,0.51866875,0.1517220736247695,0.3169,0.8248,16,0.5079,12.0,0.0
SLD06317,0.47391875,0.1388378825285088,0.3047,0.7225,16,0.4178,12.0,0.0
SLD06318,0.40725625,0.122432277708944,0.2673,0.6842,16,0.4169,12.0,0.0
SLD06319,0.51866875,0.1517220736247695,0.3169,0.8248,16,0.5079,12.0,0.0
SLD06320,0.51866875,0.1517220736247695,0.3169,0.8248,16,0.5079,12.0,0.0
SLD06321,0.51866875,0.1517220736247695,0.3169,0.8248,16,0.5079,12.0,0.0
SLD06322,0.51866875,0.1517220736247695,0.3169,0.8248,16,0.5079,12.0,0.0
SLD06323,0.47391875,0.1388378825285088,0.3047,0.7225,16,0.4178,12.0,0.0
SLD06324,0.47391875,0.1388378825285088,0.3047,0.7225,16,0.4178,12.0,0.0
SLD06325,0.5466705882352941,0.1527518239036194,0.3489,0.8946,17,0.5457,12.0,0.0
SLD06326,0.40725625,0.122432277708944,0.2673,0.6842,16,0.4169,12.0,0.0
SLD06327,0.47391875,0.1388378825285088,0.3047,0.7225,16,0.4178,12.0,0.0
SLD06328,0.47391875,0.1388378825285088,0.3047,0.7225,16,0.4178,12.0,0.0
SLD06329,0.5466705882352941,0.1527518239036194,0.3489,0.8946,17,0.5457,12.0,0.0
SLD06330,0.47391875,0.1388378825285088,0.3047,0.7225,16,0.4178,12.0,0.0
SLD06331,0.42425,0.1307987002993531,0.2671,0.6871,16,0.42,12.0,0.0
SLD06332,0.42425,0.1307987002993531,0.2671,0.6871,16,0.42,12.0,0.0
SLD06333,0.42425,0.1307987002993531,0.2671,0.6871,16,0.42,12.0,0.0
SLD06334,0.42425,0.1307987002993531,0.2671,0.6871,16,0.42,12.0,0.0
SLD06335,0.37930625,0.1268785217902016,0.2405,0.6379,16,0.3974,12.0,0.0
SLD06336,0.42425,0.1307987002993531,0.2671,0.6871,16,0.42,12.0,0.0
SLD06337,0.42425,0.1307987002993531,0.2671,0.6871,16,0.42,12.0,0.0
SLD06338,0.42425,0.1307987002993531,0.2671,0.6871,16,0.42,12.0,0.0
SLD06339,0.47391875,0.1388378825285088,0.3047,0.7225,16,0.4178,12.0,0.0
SLD06340,0.454075,0.1383256327173914,0.2965,0.7925,16,0.496,12.0,0.0
SLD06341,0.40725625,0.122432277708944,0.2673,0.6842,16,0.4169,12.0,0.0
SLD06342,0.454075,0.1383256327173914,0.2965,0.7925,16,0.496,12.0,0.0
SLD06343,0.7515266666666667,0.0448246339586148,0.6544,0.7942,15,0.1398,2.0,0.0
SLD06344,0.5578941176470588,0.1405496507937152,0.3609,0.8266,17,0.4657,12.0,0.0
SLD06345,0.5578941176470588,0.1405496507937152,0.3609,0.8266,17,0.4657,12.0,0.0
SLD06346,0.42425,0.1307987002993531,0.2671,0.6871,16,0.42,12.0,0.0
SLD06347,0.40076875,0.1279445125500373,0.2496,0.6566,16,0.407,12.0,0.0
SLD06348,0.5613875,0.1371326650850676,0.3855,0.826,16,0.4404999999999999,12.0,0.0
SLD06349,0.75745625,0.05101800948358,0.6802,0.8711,16,0.1908999999999999,2.0,0.0
SLD06350,0.5613875,0.1371326650850676,0.3855,0.826,16,0.4404999999999999,12.0,0.0
SLD06351,0.5613875,0.1371326650850676,0.3855,0.826,16,0.4404999999999999,12.0,0.0
SLD06352,0.7544176470588235,0.0493413522728922,0.6646,0.8688,17,0.2042,2.0,0.0
SLD06353,0.44408125,0.1464057431421322,0.2877,0.7429,16,0.4552,12.0,0.0
SLD06354,0.44408125,0.1464057431421322,0.2877,0.7429,16,0.4552,12.0,0.0
SLD06355,0.43189375,0.1627695158549864,0.2656,0.8417,16,0.5761000000000001,12.0,0.0
SLD06356,0.43189375,0.1627695158549864,0.2656,0.8417,16,0.5761000000000001,12.0,0.0
SLD06357,0.43189375,0.1627695158549864,0.2656,0.8417,16,0.5761000000000001,12.0,0.0
SLD06358,0.40353125,0.1595789573377392,0.26,0.8296,16,0.5696,12.0,0.0
SLD06359,0.51914375,0.145439462635375,0.339,0.8182,16,0.4792,12.0,0.0
SLD06360,0.6638529411764705,0.1124060614337982,0.4906,0.8182,17,0.3276,9.0,0.0
SLD06361,0.6968764705882353,0.0957918676703023,0.5238,0.8512,17,0.3273999999999999,9.0,0.0
SLD06362,0.473264705882353,0.1433903934246314,0.3026,0.7137,17,0.4111,12.0,0.0
SLD06363,0.76150625,0.0443707481531094,0.6777,0.8539,16,0.1762,9.0,0.0
SLD06364,0.4865764705882353,0.1291235093302714,0.342,0.7526,17,0.4106,12.0,0.0
SLD06365,0.5841388888888889,0.1419984181307453,0.3845,0.8221,18,0.4376,12.0,0.0
SLD06366,0.5102625,0.1507480983849105,0.3384,0.8367,16,0.4983,12.0,0.0
SLD06367,0.72171875,0.0674867811130446,0.5821,0.8576,16,0.2755000000000001,9.0,0.0
SLD06368,0.5102625,0.1507480983849105,0.3384,0.8367,16,0.4983,12.0,0.0
SLD06369,0.5123,0.1479849812199423,0.3066,0.8253,16,0.5187,12.0,0.0
SLD06370,0.4715,0.1355043123545028,0.3066,0.7408,16,0.4342,12.0,0.0
SLD06371,0.5205352941176471,0.1379980930175144,0.3531,0.7501,17,0.3969999999999999,12.0,0.0
SLD06372,0.5205352941176471,0.1379980930175144,0.3531,0.7501,17,0.3969999999999999,12.0,0.0
SLD06373,0.6326705882352941,0.1008129999349407,0.4899,0.8289,17,0.3389999999999999,9.0,0.0
SLD06374,0.5422058823529411,0.1458300786471545,0.3521,0.77,17,0.4179,12.0,0.0
SLD06375,0.5422058823529411,0.1458300786471545,0.3521,0.77,17,0.4179,12.0,0.0
SLD06376,0.5422058823529411,0.1458300786471545,0.3521,0.77,17,0.4179,12.0,0.0
SLD06377,0.4623875,0.1423697855351806,0.2945,0.7447,16,0.4502,12.0,0.0
SLD06378,0.5205352941176471,0.1379980930175144,0.3531,0.7501,17,0.3969999999999999,12.0,0.0
SLD06379,0.5246588235294117,0.159965875497024,0.2925,0.77,17,0.4775,12.0,0.0
SLD06380,0.5150222222222223,0.1563123628227845,0.3328,0.7501,18,0.4173,12.0,0.0
SLD06381,0.4715,0.1355043123545028,0.3066,0.7408,16,0.4342,12.0,0.0
SLD06382,0.5205352941176471,0.1379980930175144,0.3531,0.7501,17,0.3969999999999999,12.0,0.0
SLD06383,0.5089411764705883,0.1495159065903337,0.3471,0.7996,17,0.4524999999999999,12.0,0.0
SLD06384,0.5089411764705883,0.1495159065903337,0.3471,0.7996,17,0.4524999999999999,12.0,0.0
SLD06385,0.5089411764705883,0.1495159065903337,0.3471,0.7996,17,0.4524999999999999,12.0,0.0
SLD06386,0.4602764705882353,0.1593134274371269,0.2818,0.7842,17,0.5024,12.0,0.0
SLD06387,0.45683125,0.1238645104876022,0.3061,0.7118,16,0.4057,12.0,0.0
SLD06388,0.6123235294117647,0.102572386204888,0.4882,0.8232,17,0.335,9.0,0.0
SLD06389,0.4602764705882353,0.1593134274371269,0.2818,0.7842,17,0.5024,12.0,0.0
SLD06390,0.4602764705882353,0.1593134274371269,0.2818,0.7842,17,0.5024,12.0,0.0
SLD06391,0.45683125,0.1238645104876022,0.3061,0.7118,16,0.4057,12.0,0.0
SLD06392,0.45683125,0.1238645104876022,0.3061,0.7118,16,0.4057,12.0,0.0
SLD06393,0.4289411764705882,0.1389068035537835,0.2685,0.6517,17,0.3831999999999999,12.0,0.0
SLD06394,0.4519833333333333,0.1433238835234214,0.2944,0.8105,18,0.5161,12.0,0.0
SLD06395,0.4519833333333333,0.1433238835234214,0.2944,0.8105,18,0.5161,12.0,0.0
SLD06396,0.57586875,0.1218861037676841,0.4402,0.8101,16,0.3699,9.0,0.0
SLD06397,0.5721,0.096818290283052,0.4338,0.7232,16,0.2893999999999999,9.0,0.0
SLD06398,0.5578375,0.1235744573121808,0.4299,0.8058,16,0.3758999999999999,9.0,0.0
SLD06399,0.57516875,0.1324255449614361,0.4254,0.8281,16,0.4026999999999999,9.0,0.0
SLD06400,0.6039944444444445,0.1540225593568996,0.3828,0.8657,18,0.4829,12.0,0.0
SLD06401,0.5008411764705882,0.1480301492045773,0.3218,0.7303,17,0.4085,9.0,0.0
SLD06402,0.5637470588235294,0.1504221356618061,0.3527,0.7896,17,0.4368999999999999,9.0,0.0
SLD06403,0.6214666666666666,0.125925632815563,0.4608,0.8028,9,0.3419999999999999,9.0,0.0
SLD06404,0.606155,0.1722977241961074,0.3381,0.9042,20,0.5661,9.0,0.0
SLD06405,0.649015,0.1452166812043299,0.381,0.8745,20,0.4935,4.0,0.0
SLD06406,0.6597000000000001,0.1275485621803935,0.494,0.8431,15,0.3490999999999999,9.0,0.0
SLD06407,0.5221666666666667,0.1590360521465272,0.3521,0.8201,18,0.468,12.0,0.0
SLD06408,0.60494375,0.1277437746363138,0.4192,0.8962,16,0.477,12.0,0.0
SLD06409,0.265,0.1960726243002831,0.0067,0.6527,11,0.6459999999999999,17.0,4.0
SLD06410,0.61314375,0.1374238696818472,0.4066,0.864,16,0.4574,10.0,0.0
SLD06411,0.5417555555555555,0.136611485273006,0.3817,0.8124,18,0.4307,10.0,0.0
SLD06412,0.5641588235294117,0.1200979603221029,0.3943,0.8019,17,0.4075999999999999,10.0,0.0
SLD06413,0.6762684210526316,0.1342330728109035,0.4478,0.8884,19,0.4406,9.0,0.0
SLD06414,0.5583166666666667,0.1466458769802073,0.3773,0.8374,18,0.4601,12.0,0.0
SLD06415,0.4342,0.1329456781295779,0.3296,0.6266,4,0.297,10.0,0.0
SLD06416,0.6240473684210526,0.1481175635486182,0.3808,0.8991,19,0.5183,9.0,0.0
SLD06417,0.6843199999999999,0.1078526719981607,0.5227,0.8761,15,0.3533999999999999,9.0,0.0
SLD06418,0.6205842105263158,0.165238182509565,0.3543,0.9079,19,0.5536000000000001,10.0,0.0
SLD06419,0.6684571428571429,0.0984928713881655,0.5136,0.8228,14,0.3092,9.0,0.0
SLD06420,0.7136941176470588,0.156379424280291,0.4738,0.9178,17,0.4439999999999999,9.0,0.0
SLD06421,0.5973352941176471,0.1228592636982274,0.4701,0.8476,17,0.3775,12.0,0.0
SLD06422,0.5681470588235294,0.1383005609065228,0.4047,0.8686,17,0.4639,12.0,0.0
SLD06423,0.6953611111111111,0.1304113633576862,0.4686,0.8555,18,0.3869,4.0,0.0
SLD06424,0.59628,0.0995795963036604,0.4704,0.8008,15,0.3303999999999999,9.0,0.0
SLD06425,0.6631764705882353,0.1323209758948471,0.4762,0.8803,17,0.4040999999999999,10.0,0.0
SLD06426,0.57034,0.1356053559835619,0.4054,0.7996,15,0.3942,12.0,0.0
SLD06427,0.5302388888888889,0.1711549113896836,0.3289,0.9295,18,0.6006,12.0,0.0
SLD06428,0.6078749999999999,0.1313266944176494,0.4283,0.8337,16,0.4054,9.0,0.0
SLD06429,0.59469375,0.1340367037730089,0.4247,0.8223,16,0.3976,9.0,0.0
SLD06430,0.5456684210526316,0.1364487410985107,0.3842,0.8367,19,0.4525,12.0,0.0
SLD06431,0.59888,0.1080576446690773,0.4196,0.7672,15,0.3476,10.0,0.0
SLD06432,0.5236736842105263,0.1488753872729556,0.3584,0.8491,19,0.4906999999999999,12.0,0.0
SLD06433,0.5701470588235293,0.1286501123087687,0.4048,0.833,17,0.4281999999999999,12.0,0.0
SLD06434,0.6009533333333333,0.1313378623826278,0.399,0.8048,15,0.4057999999999999,10.0,0.0
SLD06435,0.56980625,0.1003233868962434,0.4403,0.7296,16,0.2893,10.0,0.0
SLD06436,0.3918571428571428,0.1478828211497494,0.2412,0.6975,14,0.4563,17.0,4.0
SLD06437,0.51815,0.0881473387762406,0.3549,0.6721,16,0.3172,11.0,0.0
SLD06438,0.6367666666666667,0.1017684533401097,0.4918,0.7958,15,0.3039999999999999,12.0,0.0
SLD06439,0.56479375,0.1390134020817177,0.3502,0.7909,16,0.4407,10.0,0.0
SLD06440,0.6367666666666667,0.1017684533401097,0.4918,0.7958,15,0.3039999999999999,12.0,0.0
SLD06441,0.6035125,0.1024428157559133,0.4315,0.7477,16,0.3162,12.0,0.0
SLD06442,0.7182266666666667,0.1006129675444236,0.5577,0.8411,15,0.2834,5.0,0.0
SLD06443,0.50888,0.0970954846677081,0.3716,0.6982,15,0.3266,10.0,0.0
SLD06444,0.59580625,0.1295252740780732,0.4459,0.8474,16,0.4015,12.0,0.0
SLD06445,0.5922375,0.1515345587646593,0.2906,0.8302,16,0.5396000000000001,9.0,0.0
SLD06446,0.6902333333333334,0.1181320427479755,0.5214,0.8459,15,0.3245,9.0,0.0
SLD06447,0.6902333333333334,0.1181320427479755,0.5214,0.8459,15,0.3245,9.0,0.0
SLD06448,0.51590625,0.1342600882305187,0.2607,0.7077,16,0.447,12.0,0.0
SLD06449,0.6536823529411765,0.1052147045052052,0.4798,0.8157,17,0.3359,10.0,0.0
SLD06450,0.6992529411764705,0.0940340571126165,0.5264,0.859,17,0.3326,9.0,0.0
SLD06451,0.66204375,0.0791512557807307,0.5838,0.8514,16,0.2676,14.0,0.0
SLD06452,,,,,0,,10.0,0.0
SLD06453,0.4575894736842105,0.216488239081985,0.2421,0.9303,19,0.6882,12.0,0.0
SLD06454,0.570335294117647,0.1441029880900135,0.3675,0.8562,17,0.4886999999999999,12.0,0.0
SLD06455,0.570335294117647,0.1441029880900135,0.3675,0.8562,17,0.4886999999999999,12.0,0.0
SLD06456,0.6055666666666667,0.1210143537334468,0.4454,0.7898,15,0.3443999999999999,12.0,0.0
SLD06457,0.5897411764705883,0.1220238760387876,0.4005,0.8147,17,0.4141999999999999,10.0,0.0
SLD06458,0.52685,0.1242304042226915,0.3901,0.7865,16,0.3964,12.0,0.0
SLD06459,0.6549125,0.0905363416903216,0.4933,0.8243,16,0.331,9.0,0.0
SLD06460,0.68961875,0.1320254986419921,0.4003,0.8947,16,0.4944,9.0,0.0
SLD06461,0.60371875,0.1084113476148445,0.4738,0.797,16,0.3232,12.0,0.0
SLD06462,0.6142333333333333,0.1387482440901334,0.4608,0.8298,15,0.369,5.0,0.0
SLD06463,0.6343000000000001,0.0949744110273919,0.5175,0.8108,17,0.2933,9.0,0.0
SLD06464,0.6767125,0.0840684393812564,0.5273,0.8246,16,0.2973,10.0,0.0
SLD06465,0.6767125,0.0840684393812564,0.5273,0.8246,16,0.2973,10.0,0.0
SLD06466,0.6636,0.1257468621212208,0.4671,0.8758,16,0.4087,9.0,0.0
SLD06467,0.60931875,0.1336857420408025,0.3989,0.8477,16,0.4488,9.0,0.0
SLD06468,0.4558333333333333,0.1284339778511382,0.3268,0.7951,15,0.4683,12.0,0.0
SLD06469,0.5625875,0.1167035096587359,0.4009,0.8257,16,0.4248,9.0,0.0
SLD06470,0.62366875,0.095891047331507,0.4866,0.7873,16,0.3007,9.0,0.0
SLD06471,0.5731,0.1358585241029379,0.4112,0.806,15,0.3948,9.0,0.0
SLD06472,0.59966,0.1002738806612028,0.487,0.7849,15,0.2979,9.0,0.0
SLD06473,0.59966,0.1002738806612028,0.487,0.7849,15,0.2979,9.0,0.0
SLD06474,0.5411117647058824,0.1533013856850001,0.3752,0.8706,17,0.4954,9.0,0.0
SLD06475,0.55838125,0.1624577451472639,0.3869,0.8866,16,0.4997,12.0,0.0
SLD06476,0.560335294117647,0.1403828468028433,0.3821,0.8242,17,0.4421,9.0,0.0
SLD06477,0.560335294117647,0.1403828468028433,0.3821,0.8242,17,0.4421,9.0,0.0
SLD06478,0.6702588235294117,0.1290451667964725,0.4761,0.8933,17,0.4171999999999999,9.0,0.0
SLD06479,0.6335666666666667,0.1071759079182221,0.4983,0.8285,15,0.3302,9.0,0.0
SLD06480,0.6014277777777778,0.1561237360163803,0.3846,0.8078,18,0.4231999999999999,14.0,0.0
SLD06481,0.4670764705882353,0.1302047451584031,0.3338,0.7804,17,0.4466,12.0,0.0
SLD06482,0.6729823529411765,0.1100201188152315,0.5377,0.8701,17,0.3324,9.0,0.0
SLD06483,0.5876529411764706,0.1415242740559329,0.3819,0.8302,17,0.4483,12.0,0.0
SLD06484,0.6163722222222222,0.142541233685743,0.4311,0.9017,18,0.4705999999999999,12.0,0.0
SLD06485,0.4972470588235294,0.1273561596353267,0.3836,0.8093,17,0.4257,12.0,0.0
SLD06486,0.5287823529411765,0.1482127239616006,0.3294,0.8665,17,0.5371,12.0,0.0
SLD06487,0.6015277777777778,0.1686078248325719,0.3916,0.8931,18,0.5015000000000001,12.0,0.0
SLD06488,0.61171875,0.1122515640202844,0.4708,0.783,16,0.3122,9.0,0.0
SLD06489,0.5277352941176471,0.1367916570060856,0.3337,0.7769,17,0.4432,12.0,0.0
SLD06490,0.5277352941176471,0.1367916570060856,0.3337,0.7769,17,0.4432,12.0,0.0
SLD06491,0.59256875,0.1163912809950413,0.4307,0.8312,16,0.4005,12.0,0.0
SLD06492,0.669905,0.1134108389649633,0.4921,0.861,20,0.3689,12.0,0.0
SLD06493,0.5767055555555555,0.1216404270657252,0.4219,0.8206,18,0.3987,12.0,0.0
SLD06494,0.4614111111111111,0.147885420229108,0.3026,0.8267,18,0.5241,12.0,0.0
SLD06495,0.5048400000000001,0.1457318319967976,0.314,0.7704,15,0.4564,12.0,0.0
SLD06496,0.7169823529411765,0.1237804822826185,0.5442,0.9227,17,0.3784999999999999,9.0,0.0
SLD06497,0.5129400000000001,0.1121670616281166,0.3872,0.7259,15,0.3387,12.0,0.0
SLD06498,0.6830421052631579,0.1416629972692998,0.4987,0.9059,19,0.4072,9.0,0.0
SLD06499,0.5284428571428571,0.1265559804611231,0.4029,0.7332,7,0.3303,10.0,0.0
SLD06500,0.6729823529411765,0.0997805857575392,0.5331,0.8408,17,0.3077,9.0,0.0
