S.No,Landslide,Sample_Type,Latitude,Longitude,State,District,Subdivision Or Taluk,Material Involved,Movement Type,Initiation_Year,History_date,Slide_Name
36088,0,Background,9.278306,76.42587,Western Ghats Region,Background / Unspecified,,,,,,
36089,0,Background,11.216103,76.91204,Western Ghats Region,Background / Unspecified,,,,,,
36090,0,Background,13.721862,75.407645,Western Ghats Region,Background / Unspecified,,,,,,
36091,0,Background,12.990203,75.38896,Western Ghats Region,Background / Unspecified,,,,,,
36092,0,Background,12.23055,76.093912,Western Ghats Region,Background / Unspecified,,,,,,
36093,0,Background,16.625975,74.328642,Western Ghats Region,Background / Unspecified,,,,,,
36094,0,Background,9.008978,77.671484,Western Ghats Region,Background / Unspecified,,,,,,
36095,0,Background,14.84401,74.53234,Western Ghats Region,Background / Unspecified,,,,,,
36096,0,Background,10.522259,77.154629,Western Ghats Region,Background / Unspecified,,,,,,
36097,0,Background,18.017958,74.017481,Western Ghats Region,Background / Unspecified,,,,,,
36098,0,Background,12.406654,75.864215,Western Ghats Region,Background / Unspecified,,,,,,
36099,0,Background,12.409325,76.136706,Western Ghats Region,Background / Unspecified,,,,,,
36100,0,Background,14.658088,74.397746,Western Ghats Region,Background / Unspecified,,,,,,
36101,0,Background,15.138618,74.468342,Western Ghats Region,Background / Unspecified,,,,,,
36102,0,Background,13.340617,75.047669,Western Ghats Region,Background / Unspecified,,,,,,
36103,0,Background,12.629912,76.19052,Western Ghats Region,Background / Unspecified,,,,,,
36104,0,Background,12.245879,76.177742,Western Ghats Region,Background / Unspecified,,,,,,
36105,0,Background,15.524092,74.671041,Western Ghats Region,Background / Unspecified,,,,,,
36106,0,Background,14.020367,75.120796,Western Ghats Region,Background / Unspecified,,,,,,
36107,0,Background,13.988083,74.957947,Western Ghats Region,Background / Unspecified,,,,,,
36108,0,Background,17.933686,73.709657,Western Ghats Region,Background / Unspecified,,,,,,
36109,0,Background,9.500525,77.072802,Western Ghats Region,Background / Unspecified,,,,,,
36110,0,Background,9.375093,76.798141,Western Ghats Region,Background / Unspecified,,,,,,
36111,0,Background,9.036456,77.130621,Western Ghats Region,Background / Unspecified,,,,,,
36112,0,Background,12.917033,75.525946,Western Ghats Region,Background / Unspecified,,,,,,
36113,0,Background,11.741368,75.680081,Western Ghats Region,Background / Unspecified,,,,,,
36114,0,Background,17.038461,74.251275,Western Ghats Region,Background / Unspecified,,,,,,
36115,0,Background,9.474863,77.687824,Western Ghats Region,Background / Unspecified,,,,,,
36116,0,Background,12.752792,75.391384,Western Ghats Region,Background / Unspecified,,,,,,
36117,0,Background,9.854971,77.758455,Western Ghats Region,Background / Unspecified,,,,,,
36118,0,Background,13.115579,74.842092,Western Ghats Region,Background / Unspecified,,,,,,
36119,0,Background,10.061463,77.597092,Western Ghats Region,Background / Unspecified,,,,,,
36120,0,Background,18.764035,73.513531,Western Ghats Region,Background / Unspecified,,,,,,
36121,0,Background,8.545201,77.041432,Western Ghats Region,Background / Unspecified,,,,,,
36122,0,Background,12.111159,76.392164,Western Ghats Region,Background / Unspecified,,,,,,
36123,0,Background,10.857038,76.120073,Western Ghats Region,Background / Unspecified,,,,,,
36124,0,Background,16.315449,73.826309,Western Ghats Region,Background / Unspecified,,,,,,
36125,0,Background,9.538905,77.615502,Western Ghats Region,Background / Unspecified,,,,,,
36126,0,Background,15.022921,74.000377,Western Ghats Region,Background / Unspecified,,,,,,
36127,0,Background,16.966154,74.136394,Western Ghats Region,Background / Unspecified,,,,,,
36128,0,Background,18.40022,73.752852,Western Ghats Region,Background / Unspecified,,,,,,
36129,0,Background,10.859849,76.220974,Western Ghats Region,Background / Unspecified,,,,,,
36130,0,Background,13.571686,75.947509,Western Ghats Region,Background / Unspecified,,,,,,
36131,0,Background,13.076494,76.15921,Western Ghats Region,Background / Unspecified,,,,,,
36132,0,Background,17.521605,74.068184,Western Ghats Region,Background / Unspecified,,,,,,
36133,0,Background,9.95797,77.279639,Western Ghats Region,Background / Unspecified,,,,,,
36134,0,Background,15.02974,74.084609,Western Ghats Region,Background / Unspecified,,,,,,
36135,0,Background,15.549113,74.707578,Western Ghats Region,Background / Unspecified,,,,,,
36136,0,Background,10.305369,77.439191,Western Ghats Region,Background / Unspecified,,,,,,
36137,0,Background,12.355317,75.157469,Western Ghats Region,Background / Unspecified,,,,,,
36138,0,Background,11.061005,76.047164,Western Ghats Region,Background / Unspecified,,,,,,
36139,0,Background,15.666816,74.873924,Western Ghats Region,Background / Unspecified,,,,,,
36140,0,Background,16.608109,73.619816,Western Ghats Region,Background / Unspecified,,,,,,
36141,0,Background,13.648748,74.676676,Western Ghats Region,Background / Unspecified,,,,,,
36142,0,Background,14.394787,74.970421,Western Ghats Region,Background / Unspecified,,,,,,
36143,0,Background,18.069264,73.957562,Western Ghats Region,Background / Unspecified,,,,,,
36144,0,Background,9.047845,76.651598,Western Ghats Region,Background / Unspecified,,,,,,
36145,0,Background,17.526003,73.607965,Western Ghats Region,Background / Unspecified,,,,,,
36146,0,Background,19.046899,73.404579,Western Ghats Region,Background / Unspecified,,,,,,
36147,0,Background,11.330902,76.346509,Western Ghats Region,Background / Unspecified,,,,,,
36148,0,Background,16.66172,74.153124,Western Ghats Region,Background / Unspecified,,,,,,
36149,0,Background,10.357047,77.859701,Western Ghats Region,Background / Unspecified,,,,,,
36150,0,Background,19.380481,73.42844,Western Ghats Region,Background / Unspecified,,,,,,
36151,0,Background,19.616847,73.774264,Western Ghats Region,Background / Unspecified,,,,,,
36152,0,Background,13.006098,76.194772,Western Ghats Region,Background / Unspecified,,,,,,
36153,0,Background,19.219269,73.751056,Western Ghats Region,Background / Unspecified,,,,,,
36154,0,Background,17.25401,73.467908,Western Ghats Region,Background / Unspecified,,,,,,
36155,0,Background,12.021974,76.567933,Western Ghats Region,Background / Unspecified,,,,,,
36156,0,Background,10.858281,76.817646,Western Ghats Region,Background / Unspecified,,,,,,
36157,0,Background,9.259505,76.81126,Western Ghats Region,Background / Unspecified,,,,,,
36158,0,Background,11.143807,77.271497,Western Ghats Region,Background / Unspecified,,,,,,
36159,0,Background,16.741067,74.080566,Western Ghats Region,Background / Unspecified,,,,,,
36160,0,Background,11.167626,76.83648,Western Ghats Region,Background / Unspecified,,,,,,
36161,0,Background,17.082914,73.893893,Western Ghats Region,Background / Unspecified,,,,,,
36162,0,Background,15.182875,74.61615,Western Ghats Region,Background / Unspecified,,,,,,
36163,0,Background,12.431495,75.549623,Western Ghats Region,Background / Unspecified,,,,,,
36164,0,Background,18.521513,73.015991,Western Ghats Region,Background / Unspecified,,,,,,
36165,0,Background,14.731756,75.422975,Western Ghats Region,Background / Unspecified,,,,,,
36166,0,Background,13.641154,74.761499,Western Ghats Region,Background / Unspecified,,,,,,
36167,0,Background,8.857529,76.744233,Western Ghats Region,Background / Unspecified,,,,,,
36168,0,Background,15.850637,74.538769,Western Ghats Region,Background / Unspecified,,,,,,
36169,0,Background,11.075015,76.856423,Western Ghats Region,Background / Unspecified,,,,,,
36170,0,Background,19.367262,73.688588,Western Ghats Region,Background / Unspecified,,,,,,
36171,0,Background,9.607756,76.544755,Western Ghats Region,Background / Unspecified,,,,,,
36172,0,Background,11.978986,76.388077,Western Ghats Region,Background / Unspecified,,,,,,
36173,0,Background,9.004947,77.225518,Western Ghats Region,Background / Unspecified,,,,,,
36174,0,Background,9.779448,76.535586,Western Ghats Region,Background / Unspecified,,,,,,
36175,0,Background,17.31686,73.519231,Western Ghats Region,Background / Unspecified,,,,,,
36176,0,Background,19.425769,73.667564,Western Ghats Region,Background / Unspecified,,,,,,
36177,0,Background,10.486577,76.240991,Western Ghats Region,Background / Unspecified,,,,,,
36178,0,Background,14.049458,74.98345,Western Ghats Region,Background / Unspecified,,,,,,
36179,0,Background,11.871203,76.923224,Western Ghats Region,Background / Unspecified,,,,,,
36180,0,Background,10.83492,76.29377,Western Ghats Region,Background / Unspecified,,,,,,
36181,0,Background,19.088567,73.73731,Western Ghats Region,Background / Unspecified,,,,,,
36182,0,Background,19.149689,74.034709,Western Ghats Region,Background / Unspecified,,,,,,
36183,0,Background,16.830428,73.621295,Western Ghats Region,Background / Unspecified,,,,,,
36184,0,Background,12.469868,75.986107,Western Ghats Region,Background / Unspecified,,,,,,
36185,0,Background,12.929145,76.208754,Western Ghats Region,Background / Unspecified,,,,,,
36186,0,Background,16.1019,74.516288,Western Ghats Region,Background / Unspecified,,,,,,
36187,0,Background,9.691161,76.64712,Western Ghats Region,Background / Unspecified,,,,,,
36188,0,Background,16.169807,73.727284,Western Ghats Region,Background / Unspecified,,,,,,
36189,0,Background,16.857456,73.470387,Western Ghats Region,Background / Unspecified,,,,,,
36190,0,Background,18.06336,73.906718,Western Ghats Region,Background / Unspecified,,,,,,
36191,0,Background,10.608307,77.052512,Western Ghats Region,Background / Unspecified,,,,,,
36192,0,Background,9.677226,76.895128,Western Ghats Region,Background / Unspecified,,,,,,
36193,0,Background,15.583857,74.791397,Western Ghats Region,Background / Unspecified,,,,,,
36194,0,Background,8.361509,77.324717,Western Ghats Region,Background / Unspecified,,,,,,
36195,0,Background,18.90685,73.732214,Western Ghats Region,Background / Unspecified,,,,,,
36196,0,Background,12.790208,75.674723,Western Ghats Region,Background / Unspecified,,,,,,
36197,0,Background,13.503562,75.738508,Western Ghats Region,Background / Unspecified,,,,,,
36198,0,Background,12.086477,76.151315,Western Ghats Region,Background / Unspecified,,,,,,
36199,0,Background,12.911188,75.859473,Western Ghats Region,Background / Unspecified,,,,,,
36200,0,Background,15.425733,74.826279,Western Ghats Region,Background / Unspecified,,,,,,
36201,0,Background,17.487109,73.761103,Western Ghats Region,Background / Unspecified,,,,,,
36202,0,Background,10.517877,77.741581,Western Ghats Region,Background / Unspecified,,,,,,
36203,0,Background,17.248872,74.116534,Western Ghats Region,Background / Unspecified,,,,,,
36204,0,Background,18.586983,73.914067,Western Ghats Region,Background / Unspecified,,,,,,
36205,0,Background,14.003271,75.248894,Western Ghats Region,Background / Unspecified,,,,,,
36206,0,Background,14.613043,74.890998,Western Ghats Region,Background / Unspecified,,,,,,
36207,0,Background,11.153559,76.531515,Western Ghats Region,Background / Unspecified,,,,,,
36208,0,Background,18.230659,73.599961,Western Ghats Region,Background / Unspecified,,,,,,
36209,0,Background,11.598449,76.849355,Western Ghats Region,Background / Unspecified,,,,,,
36210,0,Background,17.137472,74.072802,Western Ghats Region,Background / Unspecified,,,,,,
36211,0,Background,13.460791,74.83986,Western Ghats Region,Background / Unspecified,,,,,,
36212,0,Background,18.713331,73.428838,Western Ghats Region,Background / Unspecified,,,,,,
36213,0,Background,15.300881,74.042724,Western Ghats Region,Background / Unspecified,,,,,,
36214,0,Background,16.117739,73.784169,Western Ghats Region,Background / Unspecified,,,,,,
36215,0,Background,16.304043,74.586774,Western Ghats Region,Background / Unspecified,,,,,,
36216,0,Background,13.413898,74.908003,Western Ghats Region,Background / Unspecified,,,,,,
36217,0,Background,15.516415,75.093838,Western Ghats Region,Background / Unspecified,,,,,,
36218,0,Background,15.360044,75.03416,Western Ghats Region,Background / Unspecified,,,,,,
36219,0,Background,14.877699,74.171811,Western Ghats Region,Background / Unspecified,,,,,,
36220,0,Background,9.733249,76.661998,Western Ghats Region,Background / Unspecified,,,,,,
36221,0,Background,14.7053,74.586833,Western Ghats Region,Background / Unspecified,,,,,,
36222,0,Background,15.366568,74.618319,Western Ghats Region,Background / Unspecified,,,,,,
36223,0,Background,10.400976,77.766275,Western Ghats Region,Background / Unspecified,,,,,,
36224,0,Background,9.553411,76.983018,Western Ghats Region,Background / Unspecified,,,,,,
36225,0,Background,19.145141,73.524546,Western Ghats Region,Background / Unspecified,,,,,,
36226,0,Background,9.587779,76.861398,Western Ghats Region,Background / Unspecified,,,,,,
36227,0,Background,10.899462,76.538647,Western Ghats Region,Background / Unspecified,,,,,,
36228,0,Background,15.242321,75.123426,Western Ghats Region,Background / Unspecified,,,,,,
36229,0,Background,14.636424,74.332482,Western Ghats Region,Background / Unspecified,,,,,,
36230,0,Background,13.882022,75.257977,Western Ghats Region,Background / Unspecified,,,,,,
36231,0,Background,14.073141,74.729362,Western Ghats Region,Background / Unspecified,,,,,,
36232,0,Background,14.952942,74.745248,Western Ghats Region,Background / Unspecified,,,,,,
36233,0,Background,14.089617,74.711351,Western Ghats Region,Background / Unspecified,,,,,,
36234,0,Background,12.91731,75.416371,Western Ghats Region,Background / Unspecified,,,,,,
36235,0,Background,16.28201,74.457382,Western Ghats Region,Background / Unspecified,,,,,,
36236,0,Background,16.600812,74.347904,Western Ghats Region,Background / Unspecified,,,,,,
36237,0,Background,10.062659,76.505569,Western Ghats Region,Background / Unspecified,,,,,,
36238,0,Background,13.423868,75.555547,Western Ghats Region,Background / Unspecified,,,,,,
36239,0,Background,15.160688,74.694737,Western Ghats Region,Background / Unspecified,,,,,,
36240,0,Background,16.519487,74.079648,Western Ghats Region,Background / Unspecified,,,,,,
36241,0,Background,12.17434,75.331259,Western Ghats Region,Background / Unspecified,,,,,,
36242,0,Background,9.278201,76.446749,Western Ghats Region,Background / Unspecified,,,,,,
36243,0,Background,17.359613,73.42133,Western Ghats Region,Background / Unspecified,,,,,,
36244,0,Background,9.166115,77.16342,Western Ghats Region,Background / Unspecified,,,,,,
36245,0,Background,9.170402,77.072943,Western Ghats Region,Background / Unspecified,,,,,,
36246,0,Background,19.176034,73.219544,Western Ghats Region,Background / Unspecified,,,,,,
36247,0,Background,10.560091,77.539934,Western Ghats Region,Background / Unspecified,,,,,,
36248,0,Background,14.108887,74.691674,Western Ghats Region,Background / Unspecified,,,,,,
36249,0,Background,16.183867,74.396705,Western Ghats Region,Background / Unspecified,,,,,,
36250,0,Background,17.534938,74.176269,Western Ghats Region,Background / Unspecified,,,,,,
36251,0,Background,15.058104,74.917593,Western Ghats Region,Background / Unspecified,,,,,,
36252,0,Background,11.811593,75.806078,Western Ghats Region,Background / Unspecified,,,,,,
36253,0,Background,8.673068,77.11343,Western Ghats Region,Background / Unspecified,,,,,,
36254,0,Background,14.113883,75.275639,Western Ghats Region,Background / Unspecified,,,,,,
36255,0,Background,9.293992,76.870825,Western Ghats Region,Background / Unspecified,,,,,,
36256,0,Background,17.214455,73.816984,Western Ghats Region,Background / Unspecified,,,,,,
36257,0,Background,11.146573,76.299492,Western Ghats Region,Background / Unspecified,,,,,,
36258,0,Background,17.880204,73.291398,Western Ghats Region,Background / Unspecified,,,,,,
36259,0,Background,18.36505,73.958903,Western Ghats Region,Background / Unspecified,,,,,,
36260,0,Background,11.404807,75.903142,Western Ghats Region,Background / Unspecified,,,,,,
36261,0,Background,12.802496,75.190388,Western Ghats Region,Background / Unspecified,,,,,,
36262,0,Background,14.991484,75.286977,Western Ghats Region,Background / Unspecified,,,,,,
36263,0,Background,10.034391,76.568441,Western Ghats Region,Background / Unspecified,,,,,,
36264,0,Background,12.926647,75.125819,Western Ghats Region,Background / Unspecified,,,,,,
36265,0,Background,12.586476,75.256863,Western Ghats Region,Background / Unspecified,,,,,,
36266,0,Background,12.758443,75.736775,Western Ghats Region,Background / Unspecified,,,,,,
36267,0,Background,10.626802,77.305768,Western Ghats Region,Background / Unspecified,,,,,,
36268,0,Background,12.698983,75.955989,Western Ghats Region,Background / Unspecified,,,,,,
36269,0,Background,18.763992,73.294313,Western Ghats Region,Background / Unspecified,,,,,,
36270,0,Background,18.58377,72.945065,Western Ghats Region,Background / Unspecified,,,,,,
36271,0,Background,16.357595,73.563164,Western Ghats Region,Background / Unspecified,,,,,,
36272,0,Background,17.236296,73.985545,Western Ghats Region,Background / Unspecified,,,,,,
36273,0,Background,11.994483,76.511912,Western Ghats Region,Background / Unspecified,,,,,,
36274,0,Background,15.575056,74.592463,Western Ghats Region,Background / Unspecified,,,,,,
36275,0,Background,12.994028,75.502026,Western Ghats Region,Background / Unspecified,,,,,,
36276,0,Background,15.860645,73.9977,Western Ghats Region,Background / Unspecified,,,,,,
36277,0,Background,15.596622,74.911596,Western Ghats Region,Background / Unspecified,,,,,,
36278,0,Background,14.286678,75.342932,Western Ghats Region,Background / Unspecified,,,,,,
36279,0,Background,12.936006,75.96621,Western Ghats Region,Background / Unspecified,,,,,,
36280,0,Background,18.82277,73.693858,Western Ghats Region,Background / Unspecified,,,,,,
36281,0,Background,17.427888,73.326182,Western Ghats Region,Background / Unspecified,,,,,,
36282,0,Background,12.279867,75.945175,Western Ghats Region,Background / Unspecified,,,,,,
36283,0,Background,12.192914,75.319471,Western Ghats Region,Background / Unspecified,,,,,,
36284,0,Background,15.185754,74.075663,Western Ghats Region,Background / Unspecified,,,,,,
36285,0,Background,13.456367,75.383116,Western Ghats Region,Background / Unspecified,,,,,,
36286,0,Background,12.528103,75.114747,Western Ghats Region,Background / Unspecified,,,,,,
36287,0,Background,11.047977,77.156788,Western Ghats Region,Background / Unspecified,,,,,,
36288,0,Background,10.577006,76.0365,Western Ghats Region,Background / Unspecified,,,,,,
36289,0,Background,13.869549,74.95739,Western Ghats Region,Background / Unspecified,,,,,,
36290,0,Background,17.621241,74.076947,Western Ghats Region,Background / Unspecified,,,,,,
36291,0,Background,13.464547,74.773979,Western Ghats Region,Background / Unspecified,,,,,,
36292,0,Background,17.999212,73.506773,Western Ghats Region,Background / Unspecified,,,,,,
36293,0,Background,9.614892,76.852488,Western Ghats Region,Background / Unspecified,,,,,,
36294,0,Background,13.546693,74.82295,Western Ghats Region,Background / Unspecified,,,,,,
36295,0,Background,19.147215,73.151475,Western Ghats Region,Background / Unspecified,,,,,,
36296,0,Background,14.407409,74.670135,Western Ghats Region,Background / Unspecified,,,,,,
36297,0,Background,15.584716,74.738909,Western Ghats Region,Background / Unspecified,,,,,,
36298,0,Background,13.718394,75.871473,Western Ghats Region,Background / Unspecified,,,,,,
36299,0,Background,13.598796,74.689813,Western Ghats Region,Background / Unspecified,,,,,,
36300,0,Background,15.512695,74.0571,Western Ghats Region,Background / Unspecified,,,,,,
36301,0,Background,9.561374,77.064775,Western Ghats Region,Background / Unspecified,,,,,,
36302,0,Background,12.35119,75.232195,Western Ghats Region,Background / Unspecified,,,,,,
36303,0,Background,8.92925,76.711605,Western Ghats Region,Background / Unspecified,,,,,,
36304,0,Background,9.413818,77.560101,Western Ghats Region,Background / Unspecified,,,,,,
36305,0,Background,15.801636,73.726035,Western Ghats Region,Background / Unspecified,,,,,,
36306,0,Background,14.062869,75.326006,Western Ghats Region,Background / Unspecified,,,,,,
36307,0,Background,17.052883,73.338987,Western Ghats Region,Background / Unspecified,,,,,,
36308,0,Background,9.423566,77.307666,Western Ghats Region,Background / Unspecified,,,,,,
36309,0,Background,18.092265,73.221598,Western Ghats Region,Background / Unspecified,,,,,,
36310,0,Background,9.181356,77.274975,Western Ghats Region,Background / Unspecified,,,,,,
36311,0,Background,16.8949,73.334155,Western Ghats Region,Background / Unspecified,,,,,,
36312,0,Background,16.62605,74.073535,Western Ghats Region,Background / Unspecified,,,,,,
36313,0,Background,13.317401,75.20983,Western Ghats Region,Background / Unspecified,,,,,,
36314,0,Background,8.758986,77.159625,Western Ghats Region,Background / Unspecified,,,,,,
36315,0,Background,15.397341,73.980544,Western Ghats Region,Background / Unspecified,,,,,,
36316,0,Background,14.633489,75.232549,Western Ghats Region,Background / Unspecified,,,,,,
36317,0,Background,11.326039,76.195442,Western Ghats Region,Background / Unspecified,,,,,,
36318,0,Background,8.387268,77.079609,Western Ghats Region,Background / Unspecified,,,,,,
36319,0,Background,15.313803,74.979686,Western Ghats Region,Background / Unspecified,,,,,,
36320,0,Background,11.308587,75.792916,Western Ghats Region,Background / Unspecified,,,,,,
36321,0,Background,15.68865,74.870969,Western Ghats Region,Background / Unspecified,,,,,,
36322,0,Background,13.699572,75.45389,Western Ghats Region,Background / Unspecified,,,,,,
36323,0,Background,16.908878,74.164721,Western Ghats Region,Background / Unspecified,,,,,,
36324,0,Background,10.111652,76.429765,Western Ghats Region,Background / Unspecified,,,,,,
36325,0,Background,9.711553,77.019432,Western Ghats Region,Background / Unspecified,,,,,,
36326,0,Background,10.810564,76.40418,Western Ghats Region,Background / Unspecified,,,,,,
36327,0,Background,18.346866,73.711854,Western Ghats Region,Background / Unspecified,,,,,,
36328,0,Background,15.438313,74.540812,Western Ghats Region,Background / Unspecified,,,,,,
